sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
27386,1,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27400,28,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27400,18,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27414,11,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27426,22,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27434,16,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27448,19,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27461,23,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27464,10,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27468,4,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27473,2,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27481,13,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27486,12,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27507,15,14,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27636,1,5,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27683,6,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27727,2,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27735,20,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27765,1,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27769,24,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27774,28,23,768,768,0,0,0,0,0,0,0,0,0,0,27,detection,
27791,11,15,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27799,1,15,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27812,14,15,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27825,19,15,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27859,12,15,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
27888,5,15,512,512,0,0,0,0,0,0,0,0,0,0,27,detection,
