sim_ms,mote_id,src,R,Rhat,e,v1,v2,v3,v4,v5,v6,v7,AC,ML,t,type,action
28029,1,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28076,16,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28098,13,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28107,4,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28115,18,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28129,17,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28132,22,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28137,10,21,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28176,1,26,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28203,21,26,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28259,17,26,512,512,0,0,0,0,0,0,0,0,0,0,28,detection,
28543,1,17,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28579,16,17,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28579,21,17,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28604,4,17,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
28638,10,17,768,768,0,0,0,0,0,0,0,0,0,0,28,detection,
30826,16,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30828,21,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30845,3,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30847,13,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30851,12,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30851,9,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30865,18,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30881,7,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30882,22,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30885,2,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30886,10,4,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30968,3,30,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30974,13,30,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30978,9,30,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30978,12,30,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30982,4,30,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
30992,18,30,1280,1280,0,0,0,0,0,0,0,0,0,0,30,detection,
31003,8,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31004,7,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31008,22,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31008,17,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31012,2,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31013,10,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31077,16,30,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31541,1,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31543,11,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31547,5,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31580,21,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31581,16,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31601,13,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31605,12,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31618,18,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31633,14,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31635,22,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31640,10,31,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31671,1,27,1280,1280,0,0,0,0,0,0,0,0,0,0,31,detection,
31829,21,25,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31830,16,25,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31850,13,25,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31858,4,25,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
31878,8,25,768,768,0,0,0,0,0,0,0,0,0,0,31,detection,
32007,8,16,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
32008,17,16,1280,1280,0,0,0,0,0,0,0,0,0,0,32,detection,
